"RIAGENDR","RIDAGEYR","RIDRETH3","DMQMILIZ","DMDBORN4","DMDCITZN","DMDEDUC2","SIALANG","SIAINTRP","DMDFMSIZ","DMDHHSZA","DMDHHSZB","DMDHHSZE","DMDHRGND","DMDHRAGE","DMDHRBR4","DMDHREDU","DMDHRMAR","WTINT2YR","INDFMPIR"
"2",48,"3",0,"1","1","4","1","2",1,0,0,0,"2",48,"1","4","5",91249.402337,2.74
"2",63,"3",0,"1","1","4","1","2",2,0,0,2,"2",63,"1","4","1",72183.784616,3.09
"1",53,"4",0,"1","1","3","1","2",2,0,0,0,"1",53,"1","3","1",22404.706434,5
"1",38,"3",0,"1","1","5","1","2",1,0,0,0,"1",38,"1","5","6",84120.656677,1.04
"2",55,"4",0,"1","1","1","1","2",4,0,1,2,"2",55,"1","1","1",24323.642595,0.84
"2",72,"4",0,"1","1","4","1","2",3,0,0,2,"1",72,"1","3","1",15686.66127,5
"1",21,"3",0,"1","1","4","1","2",4,0,1,0,"2",48,"1","3","3",79090.127394,5
"2",80,"6",0,"2","1","1","1","1",6,1,2,2,"2",41,"2","1","3",11485.944427,1.14
"1",65,"3",1,"1","1","2","1","2",1,0,0,1,"1",65,"1","2","3",146837.516125,0.93
"2",46,"2",0,"2","1","4","1","2",2,0,0,0,"2",46,"2","4","1",20425.105605,0.76
"2",51,"6",0,"2","1","5","1","2",4,0,0,0,"1",53,"2","5","3",11424.573379,3.35
"1",43,"6",0,"2","2","5","1","1",4,1,1,0,"1",43,"2","5","1",16862.884248,4.19
"1",80,"3",1,"1","1","4","1","2",1,0,0,2,"1",80,"1","4","6",37442.300964,2.61
"1",80,"3",1,"1","1","4","1","2",4,0,0,3,"2",76,"1","4","1",11173.365403,1.02
"2",56,"3",0,"1","1","4","1","2",1,0,0,0,"1",59,"1","2","6",33800.07484,0.72
"1",50,"3",0,"2","1","1","1","2",4,0,1,0,"1",50,"2","1","1",64029.584493,2.52
"2",28,"3",0,"1","1","4","1","2",4,0,0,2,"1",30,"1","5","1",111249.667369,5
"2",22,"3",0,"1","1","4","1","2",2,0,0,0,"1",26,"1","4","5",83694.810893,5
"1",68,"6",0,"2","1","5","1","1",2,0,0,2,"1",68,"2","5","1",14746.098191,1.61
"1",46,"4",0,"2","1","4","1","2",1,0,0,0,"1",46,"2","4","1",25617.122363,2.18
"2",55,"3",0,"1","1","3","1","2",2,0,0,0,"1",55,"1","2","1",38441.864976,1.29
"2",36,"3",0,"1","1","5","1","2",4,1,0,2,"2",69,"1","5","1",107737.369017,5
"1",31,"3",0,"2","2","4","1","2",6,2,2,0,"2",35,"2","4","1",49904.10011,2.85
"2",71,"3",0,"1","1","3","1","2",2,0,0,2,"2",71,"1","3","1",65674.371421,3.18
"2",70,"4",0,"1","1","2","1","2",7,2,0,2,"2",70,"1","2","2",17249.013665,1.36
"1",62,"4",0,"1","1","2","1","2",2,0,0,1,"2",58,"1","5","1",10245.07186,4.77
"1",41,"3",0,"1","1","5","1","2",4,0,2,0,"2",40,"1","3","1",114235.606176,3.82
"2",53,"2",0,"1","1","4","1","2",2,0,0,0,"1",53,"1","5","1",27061.038755,5
"2",41,"3",0,"1","1","5","1","2",7,0,4,0,"1",44,"1","4","1",20205.312253,0.88
"2",78,"3",0,"1","1","4","1","2",2,0,0,2,"1",80,"1","5","1",61455.600029,5
"1",68,"4",1,"1","1","3","1","2",3,0,1,2,"2",72,"1","3","1",10631.757338,2.3
"1",80,"3",0,"1","1","3","1","2",1,0,0,1,"1",80,"1","3","2",42907.110924,2.57
"2",46,"4",0,"1","1","4","1","2",4,0,2,0,"2",46,"1","4","3",31042.727571,2.25
"2",80,"3",0,"1","1","4","1","2",2,0,0,2,"1",80,"1","3","1",31920.554865,1.46
"2",43,"1",0,"1","1","2","1","2",6,0,1,1,"2",43,"1","2","5",18940.060478,0.95
"2",25,"3",0,"2","2","5","1","2",1,0,0,0,"2",25,"2","5","5",37970.43438,1.2
"2",66,"3",0,"1","1","2","1","2",7,0,3,2,"2",66,"1","2","1",33842.702091,1.01
"2",57,"6",0,"2","2","5","1","2",2,0,0,1,"1",63,"2","5","1",16679.129269,4.13
"1",80,"3",0,"2","1","3","1","2",1,0,0,1,"1",80,"2","3","2",31612.099496,5
"1",64,"3",1,"1","1","3","1","2",2,0,0,1,"1",64,"1","3","3",18603.251124,1.29
"2",42,"2",0,"2","2","4","1","2",4,0,2,0,"2",42,"2","4","1",30505.806561,4.88
"2",43,"3",0,"1","1","4","1","2",3,0,1,0,"1",44,"1","4","1",91249.402337,5
"1",76,"2",1,"2","1","4","1","2",3,0,0,2,"1",76,"2","4","1",9071.78302,1.54
"2",36,"4",0,"1","1","4","1","2",3,0,2,0,"2",36,"1","4","3",30423.716532,1.72
"1",34,"6",0,"2","1","4","1","2",3,1,0,0,"1",34,"2","4","1",18144.630535,5
"2",29,"6",0,"1","1","4","1","2",3,0,0,0,"2",57,"2","4","3",23123.861298,5
"2",25,"4",0,"1","1","3","1","2",2,0,0,1,"2",66,"1","3","5",25266.946106,1.91
"2",54,"4",0,"1","1","4","1","2",2,0,1,0,"2",54,"1","4","1",20545.181159,0.83
"2",56,"3",0,"1","1","1","1","2",1,0,0,0,"2",56,"1","1","3",25713.427662,0.76
"1",44,"1",0,"2","2","2","2","2",1,0,0,0,"1",44,"2","2","6",36021.238135,2.26
"1",26,"3",0,"1","1","3","1","2",2,0,0,0,"2",25,"1","4","1",70487.254122,3.5
"1",40,"6",0,"2","2","5","1","1",3,0,1,0,"1",40,"2","5","1",15971.436848,4.35
"2",29,"4",0,"1","1","5","1","2",3,0,1,0,"2",29,"1","5","5",28116.619731,3.28
"2",57,"3",0,"1","1","3","1","2",2,0,0,0,"1",57,"1","5","1",139870.360101,5
"1",54,"4",0,"1","1","4","1","2",4,0,1,0,"1",54,"1","4","1",34499.864665,2.73
"1",21,"3",0,"1","1","2","1","2",1,0,0,0,"1",21,"1","2","5",22166.491882,0.86
"1",47,"3",0,"1","1","3","1","2",3,0,1,0,"2",44,"1","4","1",121947.255605,2.82
"1",25,"3",0,"1","1","3","1","2",1,0,0,0,"1",25,"1","3","5",28812.543072,0.61
"2",48,"6",0,"2","2","1","1","1",4,0,1,0,"2",48,"2","1","1",13087.433,1.47
"2",69,"4",0,"1","1","2","1","2",2,0,0,1,"2",69,"1","2","2",18497.855373,1.91
"2",62,"2",0,"2","1","4","2","2",1,0,0,1,"2",62,"2","4","3",10113.37557,1.2
"1",36,"3",0,"1","1","2","1","2",2,0,0,0,"1",36,"1","2","4",18218.321637,0.77
"1",27,"2",0,"2","2","1","2","2",2,0,0,0,"1",53,"2","1","5",42359.459875,2.42
"2",40,"4",0,"1","1","5","1","2",3,0,2,0,"2",40,"1","5","5",38341.285238,3.28
"1",64,"1",0,"2","1","3","1","2",2,0,0,2,"1",64,"2","3","1",19352.298753,1.51
"1",54,"3",0,"1","1","3","1","2",1,0,0,0,"1",54,"1","3","5",33115.430924,0.78
"2",56,"6",0,"2","2","1","1","1",7,2,1,0,"2",47,"2","1","4",21016.577389,1.22
"2",49,"1",0,"2","2","2","2","2",3,0,1,1,"1",66,"2","1","1",24699.368843,1.62
"2",33,"1",0,"2","1","1","2","2",6,1,2,0,"1",38,"2","4","1",38574.480424,1.27
"1",43,"3",0,"1","1","3","1","2",4,0,2,0,"1",43,"1","3","1",91507.898383,2.55
"1",61,"2",0,"2","1","4","2","2",3,0,0,1,"1",61,"2","4","1",12696.86367,2.68
"1",27,"3",0,"1","1","2","1","2",5,1,2,0,"2",26,"1","2","6",31174.074739,0.25
"1",25,"3",0,"1","1","5","1","2",3,1,0,0,"2",25,"1","5","1",107509.123719,5
"2",37,"3",0,"1","1","5","1","2",4,0,2,0,"1",44,"1","5","1",86688.344802,4.19
"1",69,"3",1,"1","1","4","1","2",1,0,0,1,"1",69,"1","4","3",27993.628502,1.29
"1",39,"3",0,"1","1","3","1","2",6,3,0,0,"2",52,"1","4","3",18368.870223,0.47
"1",20,"1",0,"1","1","3","1","2",2,0,0,0,"1",20,"1","3","1",56883.157199,1.27
"2",26,"7",0,"1","1","2","1","2",1,0,0,0,"2",26,"1","2","6",36093.699481,1.13
"2",69,"3",0,"1","1","4","1","2",1,0,0,2,"2",69,"1","4","3",61916.298956,1.71
"1",56,"2",0,"2","1","5","1","2",4,0,0,0,"1",56,"2","5","1",14108.454435,5
"2",30,"7",0,"2","2","5","1","2",3,1,0,0,"1",32,"2","5","1",20635.077718,5
"1",22,"3",0,"1","1","5","1","2",1,0,0,0,"1",24,"1","5","5",69766.055661,3.43
"2",67,"4",0,"1","1","2","1","2",1,0,0,1,"2",67,"1","2","3",21832.758725,0.7
"2",73,"2",0,"2","1","3","2","2",1,0,0,1,"2",73,"2","3","2",11892.416503,0.04
"2",61,"3",0,"1","1","4","1","2",2,0,0,1,"2",61,"1","4","1",104098.620975,5
"2",38,"4",0,"2","1","5","1","2",3,1,1,0,"2",38,"2","5","4",18848.441459,3.18
"1",61,"4",1,"1","1","3","1","2",2,0,0,1,"1",61,"1","3","1",10631.757338,3.95
"1",24,"4",0,"1","1","4","1","2",1,0,0,0,"1",24,"1","4","5",22993.294873,1.54
"1",73,"3",0,"1","1","5","1","2",2,0,0,2,"1",73,"1","5","1",53906.436745,5
"2",50,"3",0,"1","1","2","1","2",1,0,0,0,"2",50,"1","2","4",117939.178644,0.74
"2",56,"4",1,"1","1","5","1","2",7,0,4,0,"2",56,"1","5","1",24019.668668,3.24
"1",35,"6",0,"2","1","5","1","2",1,0,0,0,"1",35,"2","5","5",15556.614752,5
"1",25,"3",1,"1","1","3","1","2",7,2,3,0,"2",53,"1","2","4",22145.908326,0.93
"1",23,"7",0,"2","1","4","1","2",3,1,0,0,"1",23,"2","4","6",26658.585418,1.64
"1",53,"4",0,"2","2","1","1","2",1,0,0,0,"1",49,"2","1","1",19125.968907,0.34
"1",53,"1",0,"2","1","1","2","1",6,0,4,0,"1",53,"2","1","1",13714.192671,0.88
"1",25,"3",0,"1","1","5","1","2",2,0,0,0,"1",25,"1","5","1",88325.019537,4
"1",61,"3",0,"1","1","4","1","2",2,0,0,1,"1",61,"1","4","1",126388.176554,5
"2",60,"4",0,"1","1","3","1","2",2,0,0,1,"2",60,"1","3","4",11603.054466,1.91
"2",39,"1",0,"1","1","5","1","2",2,0,0,0,"1",40,"1","5","1",41542.563492,5
"1",68,"3",1,"1","1","4","1","2",7,1,2,1,"1",68,"1","4","1",74605.300088,3.89
"1",40,"4",0,"1","1","2","1","2",5,2,1,0,"2",26,"1","2","6",27341.960646,0.18
"1",44,"2",0,"1","1","4","1","2",5,0,2,0,"1",33,"1","4","1",34445.114122,1.16
"1",70,"3",0,"1","1","5","1","2",2,0,0,2,"1",70,"1","5","1",37916.229308,5
"2",62,"6",0,"2","2","5","1","2",2,0,0,2,"1",63,"2","5","1",12927.190011,5
"1",64,"3",0,"1","1","3","1","2",2,0,0,1,"2",59,"1","3","1",18603.251124,1.29
"1",29,"7",0,"1","1","4","1","2",1,0,0,0,"1",29,"1","4","3",107424.70843,3.54
"2",63,"3",0,"1","1","3","1","2",2,0,0,2,"1",67,"1","3","1",98365.270632,3.22
"1",57,"4",0,"2","2","4","1","2",2,0,0,1,"1",57,"2","4","1",26052.931107,4.19
"1",80,"3",1,"1","1","5","1","2",2,0,0,2,"2",80,"1","5","1",28354.925843,1.16
"2",60,"3",0,"1","1","5","1","2",2,0,0,2,"2",80,"1","5","3",99668.892422,4.51
"2",66,"3",0,"1","1","4","1","2",2,0,0,2,"2",66,"1","4","1",74723.297588,5
"1",72,"3",1,"1","1","3","1","2",1,0,0,1,"1",72,"1","3","3",16572.904941,1.2
"1",42,"3",0,"1","1","3","1","2",4,0,2,1,"1",42,"1","3","3",130918.211708,1.15
"1",30,"6",0,"2","2","5","1","2",3,1,0,0,"1",30,"2","5","1",19882.257836,5
"1",45,"1",0,"2","1","2","2","2",5,1,2,0,"1",45,"2","2","1",15816.48206,2.15
"2",76,"3",0,"1","1","5","1","2",1,0,0,1,"2",76,"1","5","2",71587.176787,1.46
"2",53,"2",0,"2","1","5","1","2",3,0,1,1,"1",63,"2","5","1",21575.892961,5
"2",23,"2",0,"2","1","4","1","2",3,2,0,0,"2",23,"2","4","5",50073.335132,0.35
"2",46,"6",0,"2","2","3","1","2",2,0,0,0,"2",46,"2","3","3",22447.984931,3.18
"2",80,"2",0,"2","1","2","1","2",2,0,0,2,"2",80,"2","2","1",15109.532961,1.53
"1",80,"3",1,"1","1","5","1","2",1,0,0,1,"1",80,"1","5","3",22873.533486,2.79
"2",43,"3",0,"1","1","5","1","2",4,0,2,0,"2",43,"1","5","1",101419.954507,4.3
"2",37,"3",0,"1","1","5","1","2",4,1,1,0,"2",37,"1","5","1",52754.376122,4.19
"1",34,"4",0,"2","1","5","1","2",2,0,0,0,"1",34,"2","5","1",32133.315954,2.23
"2",54,"3",0,"1","1","5","1","2",3,0,0,1,"2",54,"1","5","3",115530.553375,5
"2",80,"3",0,"1","1","4","1","2",1,0,0,1,"2",80,"1","4","2",34001.764908,1.03
"1",46,"3",0,"1","1","5","1","2",5,0,3,0,"1",46,"1","5","1",59034.613787,3.67
"1",52,"7",0,"1","1","3","1","2",5,0,0,0,"1",52,"1","3","1",70413.346349,4.06
"1",23,"4",0,"1","1","2","1","2",4,0,0,1,"1",60,"1","3","1",32950.821265,1.05
"1",49,"3",0,"1","1","5","1","2",1,0,0,1,"2",46,"1","3","3",25421.993341,3.48
"1",44,"3",0,"1","1","5","1","2",4,0,2,0,"1",44,"1","5","1",100857.701196,4.19
"1",27,"1",0,"1","1","5","1","2",2,0,0,0,"1",27,"1","5","5",51877.119096,5
"2",20,"2",0,"1","1","2","1","2",6,2,0,0,"1",21,"1","4","5",36550.650062,1.52
"1",55,"1",0,"1","1","5","1","2",1,0,0,2,"1",55,"1","5","3",25581.127961,3.48
"2",79,"3",0,"1","1","5","1","2",2,0,0,2,"2",79,"1","5","1",51836.76364,5
"1",60,"6",0,"2","1","5","1","1",1,0,0,1,"1",60,"2","5","1",14169.219207,2.74
"1",53,"3",0,"1","1","3","1","2",3,0,0,1,"1",53,"1","3","3",22232.599185,0.61
"2",47,"3",0,"1","1","5","1","2",2,0,1,0,"2",47,"1","5","3",33625.298298,1.12
"2",73,"3",0,"1","1","4","1","2",1,0,0,1,"2",73,"1","4","3",55926.378458,1.08
"1",79,"3",1,"1","1","5","1","2",2,0,0,2,"1",79,"1","5","1",55434.790046,2.9
"2",66,"4",0,"1","1","2","1","2",2,0,0,2,"2",66,"1","2","1",18497.855373,2.54
"2",47,"3",0,"1","1","5","1","2",4,0,2,0,"1",50,"1","5","1",85580.848244,5
"1",32,"3",0,"1","1","5","1","2",1,0,0,0,"2",27,"1","5","6",60921.5407,1.04
"1",31,"3",0,"1","1","2","1","2",3,0,0,0,"2",53,"1","2","5",28701.919637,1.18
"2",40,"4",0,"1","1","4","1","2",5,0,3,0,"2",40,"1","4","4",22987.201815,0.94
"1",77,"3",1,"1","1","5","1","2",2,0,0,2,"2",71,"1","4","1",73458.620483,2.58
"2",25,"3",0,"1","1","2","1","2",6,2,1,0,"2",25,"1","2","6",29180.275988,1.2
"2",50,"6",0,"2","1","3","1","2",7,3,0,0,"1",58,"2","4","1",14309.982874,1.4
"1",20,"2",0,"1","1","4","1","2",4,0,1,0,"2",57,"2","2","3",31852.782377,0.3
"1",42,"3",0,"1","1","2","1","2",6,1,2,0,"2",26,"1","3","1",24815.783429,0.35
"2",23,"2",0,"2","2","2","2","1",6,1,2,0,"2",43,"2","1","1",23089.077067,0.54
"1",49,"6",0,"2","2","1","1","1",4,0,1,0,"2",48,"2","1","1",12111.45122,1.47
"1",23,"3",0,"1","1","1","1","2",1,0,0,0,"1",36,"1","3","5",28345.1182,0.69
"2",42,"6",0,"2","2","5","1","2",3,0,1,0,"2",42,"2","5","1",13186.580219,1.62
"2",51,"7",1,"1","1","4","1","2",2,0,0,0,"2",51,"1","4","2",15511.614249,1.04
"2",71,"4",0,"1","1","4","1","2",1,0,0,1,"2",71,"1","4","2",28991.413193,3.26
"1",20,"3",0,"1","1","3","1","2",1,0,0,0,"1",20,"1","3","5",104175.047833,1.74
"2",41,"4",0,"1","1","2","1","2",6,0,3,0,"1",38,"1","2","1",29088.582634,0.78
"1",34,"3",0,"1","1","2","1","2",5,0,3,0,"1",34,"1","2","6",16076.488044,0.9
"2",57,"3",0,"1","1","4","1","2",2,0,0,1,"1",63,"1","2","1",152364.716013,2.71
"1",55,"3",0,"1","1","2","1","2",2,0,0,0,"1",55,"1","2","1",35337.37471,1.29
"1",43,"1",0,"2","2","2","1","2",3,0,1,0,"1",43,"2","2","1",37881.938466,2.05
"2",62,"3",0,"1","1","3","1","2",2,0,0,2,"1",64,"1","5","1",97280.67308,5
"1",80,"3",1,"1","1","3","1","2",2,0,0,2,"1",80,"1","3","1",38596.961709,1.38
"1",44,"4",0,"1","1","2","1","2",4,0,1,0,"2",45,"1","4","5",22523.654033,0.17
"2",80,"3",0,"1","1","3","1","2",1,0,0,1,"2",80,"1","3","2",33436.653289,1.74
"2",73,"3",0,"1","1","4","1","2",2,0,0,2,"2",73,"1","4","1",91942.713137,1.77
"1",33,"3",0,"1","1","4","1","2",5,1,2,0,"2",31,"1","4","1",18368.870223,0.57
"2",23,"3",0,"1","1","3","1","2",5,1,0,1,"2",52,"1","1","6",36668.682115,0.29
"2",33,"3",0,"1","1","4","1","2",2,0,1,0,"2",33,"1","4","3",69789.839038,1.27
"1",23,"3",0,"1","1","3","1","2",4,1,0,1,"1",23,"1","3","1",107424.70843,2.31
"1",27,"4",0,"2","1","4","1","2",1,0,0,0,"1",27,"2","4","5",24793.52611,0.02
"2",35,"1",0,"1","1","4","1","2",2,0,1,0,"2",35,"1","4","5",35269.471836,1.42
"1",28,"3",0,"1","1","5","1","2",3,1,0,0,"1",28,"1","5","1",102483.555727,4.3
"1",59,"3",0,"1","1","4","1","2",3,0,0,0,"1",59,"1","4","1",83815.417216,5
"1",41,"7",0,"2","1","5","1","2",6,3,1,0,"1",41,"2","5","1",14649.991286,3.17
"1",39,"3",1,"1","1","4","1","2",4,0,2,0,"2",36,"1","3","1",23241.03735,1.23
"1",45,"3",0,"2","1","5","1","2",4,0,2,0,"1",45,"2","5","1",60253.020192,5
"2",51,"4",0,"1","1","4","1","2",3,0,0,0,"1",52,"1","4","1",22510.885149,5
"2",50,"4",0,"1","1","3","1","2",2,0,0,0,"2",50,"1","3","5",21326.598137,0.32
"1",52,"3",0,"1","1","4","1","2",2,0,0,0,"1",52,"1","4","1",113503.367236,3.5
"2",35,"3",0,"1","1","5","1","2",6,1,4,0,"2",35,"1","5","3",23672.33667,0.9
"2",31,"3",0,"1","1","5","1","2",4,2,0,0,"1",29,"1","4","1",30969.939728,1.27
"2",25,"4",0,"1","1","4","1","2",3,1,0,0,"2",26,"2","4","5",31887.24056,2.56
"2",66,"3",0,"1","1","5","1","2",2,0,0,2,"1",80,"1","4","1",75672.783338,5
"1",70,"4",0,"2","2","1","1","2",4,0,1,1,"1",70,"2","1","3",14449.771325,1.06
"2",51,"4",0,"1","1","5","1","2",3,0,0,0,"2",51,"1","5","4",21523.523119,2.02
"2",29,"4",0,"1","1","5","1","2",2,0,0,0,"2",29,"1","5","1",26416.374968,5
"1",65,"4",1,"1","1","2","1","2",5,0,0,3,"2",60,"1","2","3",7505.601301,1.15
"1",53,"6",0,"2","1","5","1","2",4,0,1,0,"1",53,"2","5","1",17815.935742,5
"2",57,"3",0,"1","1","3","1","2",7,0,0,0,"1",55,"1","3","1",73390.699536,2.27
"2",70,"2",0,"1","1","3","1","2",3,0,0,2,"2",70,"1","3","1",23816.902651,2.05
"2",63,"4",0,"1","1","3","1","2",2,0,0,2,"2",63,"1","3","1",18497.855373,3.18
"2",26,"4",0,"1","1","3","1","2",3,1,0,0,"2",26,"1","3","6",33697.855083,1.26
"1",48,"3",1,"1","1","4","1","2",2,0,0,0,"1",48,"1","4","1",33302.047915,0.95
"2",51,"3",0,"1","1","5","1","2",1,0,0,0,"2",51,"1","5","3",107175.908858,5
"2",49,"3",0,"1","1","4","1","2",2,0,0,0,"1",52,"1","1","1",100974.214172,1.16
"2",37,"4",0,"1","1","3","1","2",5,1,2,0,"2",37,"1","3","3",17062.213691,1.18
"2",44,"3",0,"1","1","3","1","2",5,1,0,0,"1",48,"1","2","6",24192.767674,1.2
"1",49,"6",0,"2","2","5","1","2",4,1,1,0,"2",44,"2","5","1",23799.351911,2.02
"1",41,"4",0,"1","1","3","1","2",5,1,3,0,"1",41,"1","3","1",23728.003264,0.72
"1",44,"3",0,"1","1","3","1","2",3,1,0,0,"2",43,"1","3","1",100857.701196,4.55
"1",62,"1",0,"2","2","1","2","2",2,0,0,2,"1",62,"2","1","1",8642.936431,1.65
"2",65,"3",0,"1","1","5","1","2",3,0,1,1,"1",48,"1","5","1",68020.014744,5
"1",34,"4",0,"1","1","4","1","2",1,0,0,0,"2",26,"1","4","1",21527.63823,1.71
"2",34,"3",0,"1","1","4","1","2",3,0,0,1,"2",34,"1","4","5",68813.213727,2.05
"1",26,"3",0,"1","1","5","1","2",3,1,0,0,"2",23,"1","4","1",93616.386178,2.02
"2",25,"6",0,"1","1","5","1","2",2,0,0,0,"1",29,"1","5","1",26288.167896,3.05
"1",31,"1",0,"1","1","3","1","2",5,1,2,0,"2",31,"1","3","1",39203.210817,0.91
"2",30,"3",0,"1","1","5","1","2",1,0,0,0,"2",30,"1","5","5",68636.685821,5
"1",65,"6",0,"2","1","5","1","2",2,0,0,2,"1",65,"2","5","1",14171.48187,5
"1",80,"3",1,"1","1","5","1","2",2,0,0,2,"1",80,"1","5","1",30451.384349,5
"1",36,"3",0,"1","1","5","1","2",4,0,3,0,"1",36,"1","5","3",17422.87721,0.92
"2",53,"3",0,"1","1","5","1","2",4,0,1,0,"1",52,"1","5","1",10913.324484,1.47
"1",44,"7",0,"1","1","4","1","2",1,0,0,0,"1",44,"1","4","3",22483.409064,2.91
"1",63,"3",0,"1","1","5","1","2",3,0,0,2,"1",63,"1","5","1",27993.628502,1.24
"1",35,"4",0,"1","1","4","1","2",2,0,0,0,"1",35,"1","4","6",26438.468888,4.51
"2",22,"2",0,"1","1","4","1","2",2,0,0,0,"2",51,"2","4","3",22737.320612,2.42
"2",47,"3",0,"1","1","4","1","2",2,0,0,0,"2",47,"1","4","3",79004.83557,1.93
"1",68,"4",0,"1","1","2","1","2",3,0,0,1,"1",68,"1","2","4",7505.601301,2.53
"1",50,"4",0,"1","1","4","1","2",6,0,4,0,"1",50,"1","4","1",23342.427407,1.88
"2",51,"1",0,"2","1","1","1","2",6,0,2,0,"1",58,"2","3","1",20865.67203,1.58
"1",35,"4",0,"2","1","4","1","2",6,3,1,0,"1",35,"2","4","1",20729.027782,1.27
"1",56,"4",0,"1","1","3","1","2",4,1,0,0,"2",55,"1","4","1",16682.507598,3.31
"2",70,"3",0,"1","1","3","1","2",1,0,0,1,"2",70,"1","3","2",72230.883165,0.82
"2",43,"4",0,"1","1","4","1","2",5,2,1,0,"2",43,"1","4","4",29595.191046,1.61
"1",24,"1",0,"1","1","3","1","2",4,2,0,0,"1",24,"1","3","5",55256.1796,0.84
"1",48,"4",0,"1","1","5","1","2",2,0,0,1,"1",48,"1","5","5",28451.828786,4.51
"2",26,"6",0,"1","1","5","1","2",1,0,0,0,"2",26,"1","5","5",24706.714895,3.6
"1",36,"3",0,"1","1","5","1","2",5,3,0,0,"1",36,"1","5","1",84998.393872,5
"2",24,"2",0,"1","1","4","1","2",3,1,0,0,"2",24,"1","4","6",47390.379418,1.82
"1",61,"1",0,"2","2","2","2","2",7,0,0,1,"1",29,"2","4","5",8746.73727,2.27
"2",48,"3",0,"1","1","5","1","2",3,0,1,0,"1",47,"1","5","1",79883.979906,5
"2",63,"3",0,"1","1","4","1","2",2,0,0,2,"2",63,"1","4","1",100221.056939,5
"2",80,"3",0,"1","1","4","1","2",1,0,0,1,"2",80,"1","4","2",52965.381469,5
"2",52,"2",0,"1","1","4","1","2",2,0,0,0,"1",51,"1","4","1",19669.163172,5
"1",66,"3",1,"1","1","3","1","2",2,0,0,1,"1",66,"1","3","1",31194.146663,1.59
"1",29,"3",0,"1","1","3","1","2",1,0,0,0,"1",29,"1","3","5",123189.360298,2.14
"1",42,"1",0,"2","2","3","2","2",5,1,2,0,"2",37,"2","4","1",20485.558452,0.45
"2",34,"1",0,"2","2","3","2","1",5,2,1,0,"2",34,"2","3","1",30003.047227,0.21
"2",34,"3",0,"1","1","5","1","2",1,0,0,0,"2",34,"1","5","5",25524.729774,1.29
"2",20,"4",0,"1","1","3","1","2",4,0,0,2,"1",67,"1","3","1",44921.80352,3.35
"2",37,"7",0,"2","2","4","1","2",3,0,1,0,"1",40,"2","3","1",24902.079764,1.52
"2",80,"3",0,"1","1","4","1","2",1,0,0,1,"2",80,"1","4","2",32329.37798,3.86
"1",47,"3",0,"1","1","3","1","2",1,0,0,0,"1",47,"1","3","3",21547.22476,1.31
"1",36,"1",0,"2","2","1","2","2",4,1,1,0,"1",36,"2","1","6",57174.462361,1.06
"2",48,"6",0,"2","1","5","1","2",3,0,1,0,"1",59,"2","5","1",28139.291708,5
"1",62,"3",0,"1","1","3","1","2",1,0,0,1,"1",62,"1","3","3",82990.428344,4.28
"2",44,"6",0,"2","1","3","1","2",5,2,0,0,"1",51,"2","3","6",19202.107086,0.48
"1",80,"3",1,"1","1","5","1","2",1,0,0,2,"1",80,"1","5","2",37013.041655,4.35
"1",22,"4",0,"1","1","3","1","2",5,3,0,0,"1",22,"1","3","6",22800.139286,1.07
"2",22,"2",0,"1","1","4","1","2",7,2,1,0,"2",48,"1","3","3",34378.472565,0.35
"1",34,"3",0,"2","1","2","1","2",2,1,0,0,"1",34,"2","2","5",19125.157345,0.64
"1",27,"6",0,"2","2","3","1","1",1,0,0,0,"1",27,"2","3","6",21814.112075,2.57
"2",80,"4",0,"1","1","5","1","2",1,0,0,1,"2",80,"1","5","2",21267.087155,3.76
"1",32,"6",0,"2","2","5","1","2",3,1,0,0,"2",31,"2","5","1",18848.932866,3.17
"2",33,"1",0,"2","2","4","1","2",6,1,3,0,"2",33,"2","4","1",28605.246206,1.3
"1",40,"7",0,"2","2","3","1","2",3,0,1,0,"1",40,"2","3","1",20684.807364,1.52
"1",21,"1",0,"1","1","4","1","2",3,0,0,0,"1",21,"1","4","5",42359.459875,2.3
"1",63,"3",0,"1","1","4","1","2",2,0,0,2,"1",63,"1","4","1",101032.034038,5
"1",41,"6",1,"2","1","5","1","2",5,0,3,0,"1",41,"2","5","1",16575.424742,5
"2",25,"3",0,"1","1","4","1","2",2,0,0,0,"2",25,"1","4","1",72205.619595,3.5
"2",51,"4",0,"1","1","2","1","2",3,0,0,0,"2",51,"1","2","5",20545.181159,1.52
"2",38,"2",0,"2","1","4","1","2",3,1,0,0,"1",51,"1","5","1",36708.36787,5
"1",73,"2",0,"2","2","3","2","2",1,0,0,1,"1",73,"2","3","4",10452.231857,0.73
"1",72,"3",1,"1","1","3","1","2",4,0,0,1,"1",72,"1","3","3",20613.412026,0.72
"1",63,"1",1,"1","1","2","1","2",4,0,0,1,"1",63,"1","2","1",16151.926567,1.27
"2",21,"3",0,"1","1","3","1","2",3,0,0,0,"2",51,"1","4","1",35562.079797,1.21
"1",47,"6",0,"2","1","5","1","2",6,1,1,2,"2",37,"2","5","1",12716.903876,5
"1",59,"4",0,"1","1","5","1","2",3,0,0,0,"2",51,"1","3","6",17824.999802,2.27
"2",25,"1",0,"1","1","5","1","2",7,2,0,0,"2",25,"1","5","5",23089.077067,0.68
"2",70,"3",0,"1","1","3","1","2",2,0,0,2,"1",73,"1","4","1",70841.443218,2.42
