"SEQN","RIDAGEYR","DMDHRAGE","WTINT2YR","WTMEC2YR","SDMVPSU","SDMVSTRA","INDHHIN2","INDFMIN2","INDFMPIR"
77891,55,36,16282.072418,17025.348081,1,104,9,9,2.34
77892,80,71,25463.744101,27816.456234,1,109,10,10,3.46
77893,24,29,28301.211888,30007.553258,2,111,3,3,0.56
77895,15,39,16689.812146,19858.627575,1,108,9,9,1.99
77896,41,41,23059.10936,23433.260403,2,107,2,2,0.25
77897,63,64,10236.470629,10465.945091,2,106,7,6,1.26
77898,40,40,33692.336927,33611.107327,2,116,5,5,0.84
77899,5,38,5921.640425,6389.240886,1,118,14,14,3.77
77900,56,56,116819.331993,117660.645014,2,112,15,15,5
77901,6,57,17072.353248,17686.24125,2,107,6,6,0.83
77903,31,33,75263.256796,75757.805137,1,107,15,15,5
77904,6,37,11833.610307,12323.561155,1,114,8,8,1.34
77905,63,63,15912.535593,17210.526332,2,114,2,2,0.46
77906,61,61,9359.80207,9696.543911,2,114,2,2,0.6
77907,26,34,34505.769229,34493.44537,2,108,9,9,2.64
77908,17,48,11361.197325,11865.336864,1,117,6,6,1.86
77909,78,78,19068.029365,21185.214989,1,115,4,4,1.41
77910,58,58,17320.337418,18619.53623,1,110,3,3,1.11
77911,8,41,17623.785157,17804.276271,2,107,3,3,0.5
77912,34,34,25557.245568,25536.367942,2,114,5,5,0.72
77913,11,24,14322.934739,15163.090122,1,110,5,5,0.73
77914,13,40,12895.765659,12659.225847,1,107,15,15,4.35
77915,57,57,21575.892961,23923.263214,1,105,7,7,3.05
77916,2,35,13027.016025,13870.47833,1,114,9,9,2.51
77919,17,60,10194.282057,10260.44679,2,118,5,5,0.58
77920,18,37,11013.527799,11005.455408,2,104,9,9,1.72
77921,7,37,54213.080194,56904.421482,1,110,15,15,5
77922,68,68,17346.272297,17723.924428,1,116,6,6,1.48
77923,10,41,16366.928838,16580.830614,2,113,6,4,0.59
77924,13,36,19630.174209,19892.794265,1,110,15,15,3.48
77925,0,26,5732.505437,5877.401271,2,111,2,2,0.34
77926,6,33,31434.164258,34323.380419,1,110,10,10,2.36
77927,42,42,13087.433,13802.954722,2,117,7,7,1.82
77928,0,66,6631.892457,6784.984267,1,107,8,8,1.63
77929,15,32,11180.601329,11273.803936,2,106,3,3,0.2
77930,43,45,79844.697917,82430.200209,2,104,15,15,5
77932,28,56,18866.606519,19139.575114,2,117,7,7,1.68
77933,18,38,22344.702844,23732.862003,1,114,7,7,1.59
77934,12,41,14933.216818,15494.003386,1,112,6,6,0.91
77935,48,44,27259.938842,28134.046269,1,105,15,15,5
77938,72,72,17250.391735,17524.228569,1,108,8,8,2.9
77939,55,55,26265.026886,26659.281139,2,116,7,7,3.26
77940,16,31,19785.021761,19840.355011,1,111,14,14,2.11
77941,50,57,21054.977414,21475.122826,1,114,3,3,0.51
77942,21,53,93806.110061,100241.319328,1,113,14,14,3.84
77943,38,39,28043.414805,29508.987734,1,105,15,15,5
77944,4,26,19628.56633,19796.936379,1,114,9,9,2.82
77945,69,72,24327.628865,0,2,112,1,1,0.12
77946,9,30,18048.971446,0,1,109,9,1,0.22
77947,12,46,15041.333297,14937.001921,2,115,1,1,0.07
77948,33,33,107737.369017,109328.544931,1,105,15,15,5
77949,41,41,61709.941211,64119.490712,1,116,15,15,4.72
77950,80,53,12171.013473,12589.627252,2,118,15,15,5
77951,1,35,13987.262571,14665.786321,2,109,10,10,1.67
77952,27,27,20492.141317,21390.341933,1,104,14,14,3.97
77954,44,44,14490.182751,15757.242415,1,118,14,14,3.98
77955,4,42,6197.061232,6422.179909,1,104,6,6,1.27
77956,5,33,7426.001531,7695.763533,1,104,2,2,0.3
77957,36,35,31324.524395,31716.953219,1,115,10,10,4.51
77958,1,21,5528.937751,5635.934773,1,108,2,2,0.46
77959,44,65,31663.990653,31257.905517,1,109,6,6,1.64
77960,37,37,78319.113205,82299.453534,1,116,9,9,2.38
77961,11,50,49012.105984,50855.802606,1,104,15,15,5
77962,8,28,8662.610109,8648.548981,1,114,6,6,1.36
77963,32,32,56462.945234,57959.489077,1,107,14,14,3.45
77965,47,47,26157.808936,26821.978657,1,114,7,7,2.58
77966,64,47,14560.589535,15265.903339,1,108,6,6,1.93
77967,0,47,5272.217408,5644.015633,1,114,8,8,1.58
77968,52,58,25191.149126,24732.04945,1,111,8,8,3.09
77969,4,42,33337.14153,35727.260563,2,110,14,14,3.79
77970,12,50,13081.902358,13142.302561,2,114,2,2,0.38
77971,5,56,9236.463731,9984.877868,1,118,7,7,1.25
77972,35,35,84641.114152,86884.517108,1,104,14,14,3.18
77973,57,46,19357.142661,19707.513148,1,104,12,2,0.44
77975,11,43,11838.355758,12664.778806,2,114,15,15,5
77976,73,73,11680.114212,11634.490957,1,114,3,3,1.24
77977,25,60,94076.960827,96145.806257,1,115,15,15,5
77979,69,70,12986.195063,12839.739192,1,114,1,1,0.12
77980,1,31,12192.446588,12345.680667,1,109,1,1,0.06
77981,1,24,17301.455747,18807.797744,2,113,7,7,1.82
77982,16,38,14292.125554,14002.893057,2,111,6,6,0.78
77983,65,65,17116.921607,17220.129475,2,112,3,3,0.93
77984,10,55,63106.604717,63752.900691,2,109,10,10,2.03
77985,24,24,30571.921215,31568.950689,2,116,6,6,0.78
77986,2,33,6417.755543,6650.891312,2,104,7,7,1.47
77987,17,45,15561.480412,15102.980095,1,109,14,14,2.25
77988,17,40,22844.522355,22908.412185,1,111,9,9,2.18
77989,53,62,27654.420632,28060.574186,2,116,4,4,0.95
77990,66,66,15470.626381,16655.679209,1,108,5,5,1.29
77991,30,30,10618.329637,11201.86349,2,105,7,7,1.55
77992,76,76,61293.31271,62197.620867,2,105,7,7,2.42
77993,21,24,25810.040077,25851.418415,1,111,8,8,1.42
77994,64,64,7724.642659,7990.326521,1,117,4,4,0.72
77995,20,56,28699.474908,29729.312148,2,104,15,8,2.27
77996,1,29,18208.877982,18168.445273,1,109,7,7,1.07
77997,45,61,66518.56485,68091.858453,1,114,14,14,3.1
77998,8,36,34080.193448,34429.220177,2,107,6,6,1
77999,51,51,30209.685762,32818.14334,1,115,4,4,0.77
78000,33,33,50239.070187,53181.959497,1,109,15,15,3.63
78001,31,32,88747.541698,90986.273494,1,116,9,9,2.34
78002,31,31,59439.591983,60887.652979,2,118,15,15,5
78004,23,55,45484.281501,45990.18632,2,106,15,15,5
78005,15,53,14437.275888,14011.898905,1,106,4,4,0.42
78006,2,34,5688.53395,5798.619507,2,114,4,4,0.64
78007,80,80,15929.306515,17280.9457,1,109,4,3,0.84
78008,33,33,22133.565021,22346.445901,2,105,12,8,4.03
78009,80,80,12241.181354,12686.598291,1,114,5,5,1.39
78010,73,73,12097.215302,12060.332158,1,109,5,5,0.67
78011,0,19,6300.553617,6459.807539,1,116,5,5,0.83
78012,33,33,53832.413678,55259.235586,1,110,10,10,2.36
78013,45,45,28257.259105,28208.74972,1,108,9,9,1.99
78015,47,47,24378.670606,24700.798565,1,118,2,2,0.28
78016,12,48,91849.551527,91194.931481,2,113,15,15,5
78017,7,39,14671.357155,16379.938905,1,116,5,5,0.73
78018,47,47,20294.919152,20450.606959,2,118,5,5,0.84
78019,65,65,15170.708349,15188.461471,1,114,7,7,1.87
78020,42,43,20799.12401,21804.570294,2,116,7,7,2.73
78021,62,62,113714.512414,114951.154202,1,115,4,4,1.53
78022,2,35,9288.15577,9831.299262,2,110,3,3,0.6
78023,0,32,7627.804398,7582.148962,1,110,15,15,5
78024,33,27,32080.735297,36663.74303,2,104,10,10,4.32
78025,15,36,19383.554945,21352.734071,1,117,8,8,1.91
78026,4,26,10437.834482,11852.540148,1,106,5,5,0.83
78027,44,44,32939.067721,34225.218909,1,105,6,6,1.93
78028,64,64,7037.582072,7279.634949,1,118,9,9,5
78029,1,52,12543.393358,12701.038119,1,109,7,7,1.06
78030,5,36,10016.87609,10161.502405,2,114,15,15,5
78031,64,66,13072.88574,13207.281267,1,104,14,14,5
78032,7,30,9747.905927,10065.021587,2,115,5,5,0.51
78033,61,61,79172.968756,78518.824841,1,104,6,6,1.64
78034,31,31,69244.437969,75767.546573,2,107,14,14,5
78035,30,27,41806.928883,42305.92935,1,108,8,7,3.31
78036,48,57,19504.850486,19578.704148,2,104,15,15,4.16
78037,67,70,108922.735854,109643.38838,2,113,15,15,5
78040,59,59,24782.967191,25308.80815,1,112,1,1,0.12
78041,9,33,7288.950827,7718.851649,1,112,4,4,0.76
78042,63,63,58203.453471,57966.680835,2,105,8,8,4.54
78043,61,61,167884.543709,171395.264901,2,109,10,10,4.32
78044,26,61,24705.814942,25122.901862,2,105,5,5,1.01
78045,12,52,19926.374763,20055.704446,1,109,4,4,0.58
78046,19,61,61838.809006,61781.612885,1,114,14,14,3.1
78047,72,49,38920.491029,39625.678454,2,115,8,8,2.65
78048,43,43,23441.763126,24491.919798,1,107,15,15,4.25
78049,7,38,6380.829306,8498.50675,1,118,3,3,0.42
78050,17,37,20846.588995,20389.369698,1,109,5,5,0.85
78051,40,40,96447.014995,98855.264636,1,104,15,15,5
78052,49,47,66313.020476,66731.447531,2,112,15,15,5
78053,4,25,8975.649596,9301.705172,2,105,4,4,0.47
78055,9,28,13900.049456,15060.388917,2,117,3,3,0.61
78056,75,75,8013.95142,8522.749291,2,110,5,5,0.48
78057,14,35,18184.520132,18058.386632,2,116,3,3,0.59
78058,50,50,77917.122011,0,2,106,7,7,1.77
78059,4,45,7784.505493,8839.588714,1,118,5,5,0.56
78060,2,27,25581.922245,28442.079962,2,116,15,15,5
78061,47,70,50832.77301,53796.99405,2,109,15,15,5
78062,0,27,7443.520249,7968.43935,2,114,7,7,1.77
78063,77,77,43508.78222,43865.955274,2,114,5,5,1.76
78064,12,32,16345.978321,16183.668827,2,111,5,5,0.72
78065,13,37,10109.179093,9811.324281,2,106,5,5,0.72
78066,2,22,10247.792651,10376.586414,1,109,9,9,3.07
78067,10,43,64947.503322,68171.741764,1,105,15,15,3.96
78069,3,25,11165.894195,11750.471333,2,105,4,4,0.47
78070,46,46,23010.64255,23366.375148,2,115,7,7,1.47
78071,6,59,15448.931147,15379.129568,2,112,4,4,0.91
78072,77,77,15276.106137,15994.3181,2,105,5,5,0.86
78073,14,53,65302.031864,66326.051994,1,104,14,14,5
78074,51,51,18119.207041,18444.035948,1,114,12,8,4.44
78075,73,73,89445.783154,89622.732337,1,109,5,5,1.55
78076,56,56,15685.56944,16018.383297,1,104,4,4,1
78077,10,30,17913.437563,18095.116196,2,109,6,6,1.26
78078,19,32,11178.8162,11081.098922,2,118,5,3,0.38
78079,40,57,78650.863298,79719.486028,1,107,8,8,2.12
78080,58,55,12328.779582,12457.070559,2,109,14,14,5
78081,63,71,15107.120526,15039.490541,1,118,14,14,4.84
78082,40,40,90642.388744,91215.193708,1,108,15,14,5
78083,53,53,113750.835861,115547.102255,1,113,3,1,0.04
78084,61,50,29962.886786,30136.765985,1,113,3,3,0.76
78085,32,54,20929.794386,22055.21055,2,106,15,15,5
78086,80,80,9168.793473,9978.954559,1,109,4,3,0.84
78087,16,56,13982.406362,14315.138063,2,113,6,6,0.65
78088,66,66,18748.638628,19030.695651,1,111,3,3,1.22
78089,62,80,7625.242813,7634.166053,2,106,8,8,2.43
78090,15,50,50982.575914,53566.591757,1,116,15,15,3.63
78091,18,18,21016.355264,22146.425979,2,108,2,1,0
78093,29,56,20249.482415,20542.458936,2,104,15,15,5
78094,39,35,29734.593679,29206.622289,2,111,14,14,3.79
78095,51,26,17887.444481,19004.56417,1,118,1,1,0.02
78096,28,28,92360.173931,92640.065691,2,105,7,7,2.02
78097,17,37,64429.496346,69141.914141,2,108,15,15,3.6
78099,72,72,11102.515965,11167.846602,2,104,3,3,0.76
78100,80,55,13640.922524,14362.381963,2,116,5,5,0.84
78101,80,80,26528.578763,27726.782819,1,116,2,2,0.53
78104,61,71,13846.32795,14569.986907,1,107,5,5,0.69
78105,36,40,24131.09346,27180.312462,2,111,2,2,0.16
78106,12,31,13621.970111,13821.847434,2,114,3,3,0.38
78107,54,54,70873.462288,75720.622174,2,114,6,6,2.14
78108,49,49,20887.046854,22929.907399,2,117,4,2,0.51
78109,16,40,49146.845584,48796.571578,1,116,15,15,3.17
78110,8,42,74354.66917,75326.421168,1,113,2,2,0.39
78111,32,32,19211.134195,20206.205749,2,109,3,3,0.51
78112,8,56,8256.209927,8409.726111,2,117,15,15,5
78113,12,41,52627.175138,53905.103916,1,116,15,15,4.72
78114,59,59,122899.023397,135323.683893,1,113,1,1,0
78115,11,42,43164.746157,43864.307489,2,107,7,7,1.43
78116,7,26,11510.855767,11579.3997,1,114,8,8,1.46
78117,8,34,12007.962356,12458.766716,1,108,6,6,1.09
78118,11,34,12342.989815,12287.221544,1,108,6,6,1.33
78119,73,73,30098.56176,30914.112909,1,104,14,14,5
78120,9,43,10172.677142,10758.12789,1,110,14,14,3.18
78121,22,21,49234.010671,51000.698662,1,109,7,7,2.58
78122,69,69,17372.828192,17983.225439,1,107,3,3,1.22
78123,0,36,4310.853184,4419.815082,1,114,4,4,0.54
78124,46,71,66076.325643,67726.229349,1,116,7,7,1.45
78125,0,51,9956.437798,10758.526514,2,115,3,3,0.48
78126,17,44,12556.667881,12500.821638,2,106,5,5,0.82
78127,67,67,19321.371642,21429.411859,2,108,9,9,3.81
78128,24,52,19370.330115,20233.38714,1,118,3,3,0.31
78129,39,39,66745.514133,68956.182189,1,115,12,6,1.7
78130,57,59,97441.437658,104001.138086,1,116,7,7,2.2
78131,80,80,42071.929453,43645.903124,2,112,7,7,2.67
78132,22,25,58260.697677,59065.383708,1,105,4,4,0.92
78133,0,46,5535.302969,5906.009159,2,117,1,1,0.11
78135,10,49,26305.81196,0,2,107,4,4,0.76
78136,5,37,23844.715336,24389.221835,1,105,3,3,0.59
78137,7,32,12189.367745,12134.293572,1,107,4,4,0.47
78138,66,65,111519.206155,113851.242397,2,109,14,14,4.77
78139,60,60,11893.550091,11997.341834,1,109,8,8,3.22
78140,47,47,57111.14129,57423.074675,1,112,15,15,5
78141,9,47,39849.768852,41711.305447,1,110,14,14,3.4
78142,13,39,16689.812146,19858.627575,1,108,9,9,1.99
78143,0,28,10888.3559,10489.61775,2,109,5,5,1.01
78144,73,73,9301.837931,9967.660779,2,118,3,3,1.18
78145,44,44,19492.320888,19644.241382,2,106,10,10,4.36
78146,33,33,12812.197906,14019.159228,1,117,12,1,0
78147,11,30,9026.243656,9301.091754,1,112,5,5,1.02
78148,23,23,75767.153187,83527.135519,2,115,4,4,1.37
78149,38,38,23486.66198,23467.475807,1,110,2,2,0.18
78150,0,44,5536.414346,5470.949101,1,110,6,6,0.7
78151,75,75,12144.768645,12391.70759,1,118,7,7,1.43
78152,0,20,10522.237687,10192.070823,2,109,3,3,0.61
78153,18,40,17591.104692,17235.110119,1,115,10,10,2.87
78154,2,20,11756.676598,13071.118452,1,113,1,1,0
78155,9,37,58836.858965,61051.720696,2,109,5,5,1.06
78156,32,32,31308.13869,0,2,116,3,3,0.86
78157,3,28,8148.695199,8306.390249,1,114,6,6,1.36
78158,41,45,16182.0556,15979.622309,1,118,5,5,0.56
78159,4,32,8825.652574,9522.567434,1,107,14,14,3.45
78160,9,26,7249.820732,7677.41367,2,105,1,1,0.31
78161,34,34,25774.254195,25890.623631,2,117,4,4,1.14
78162,3,43,57942.40529,78285.289938,2,113,14,14,4.55
78163,13,33,14186.945718,13875.789521,1,116,4,4,0.54
78164,18,56,69144.47305,73380.411123,2,114,14,14,3.14
78165,43,43,31350.865924,34964.061403,2,112,3,3,0.86
78166,35,26,49706.164125,50299.448535,1,116,4,4,0.87
78167,76,76,81877.396403,81557.578184,2,113,10,10,4.13
78168,19,19,29554.616125,30451.038095,2,112,5,5,1.27
78169,10,64,9093.778884,9174.785682,2,118,6,6,0.68
78170,50,42,71759.795102,75730.166135,1,105,9,9,1.51
78171,12,31,15752.903365,16097.523486,1,108,6,6,1.28
78172,5,25,12783.005053,12943.661243,2,118,6,6,0.68
78173,11,55,8387.332729,0,1,107,5,5,0.59
78174,67,67,5904.102946,6212.672626,1,118,9,9,3.5
78176,61,66,138843.957194,139762.573933,2,109,15,15,5
78177,14,44,12403.728625,12131.682964,2,110,6,6,1.03
78178,14,41,19802.719959,0,2,109,6,6,1.04
78179,52,51,115465.958145,117863.624529,2,105,15,15,5
78180,80,80,40753.93159,43202.952445,1,104,14,14,5
78181,6,45,44666.165675,0,1,104,15,15,5
78182,5,55,14684.191226,19839.634925,2,116,3,3,0.42
78183,63,31,62130.813413,64390.11305,1,109,15,15,5
78184,9,43,44074.551955,44914.228685,1,112,14,14,4.03
78185,51,51,103561.720586,110644.487558,2,109,8,8,4.28
78186,67,70,56094.89043,56619.326365,2,104,15,15,5
78187,41,41,17825.939273,17658.743733,1,118,4,4,0.54
78188,29,45,18768.650102,18595.495427,2,117,5,5,1.06
78189,22,22,26359.330998,30629.894841,2,114,1,1,0.11
78190,9,31,11183.784851,11297.211139,1,118,9,9,2.42
78191,26,24,28936.595564,29507.96232,2,116,2,2,0.53
78192,66,66,16731.909182,16780.042799,1,114,14,14,4.84
78193,33,32,56780.97346,62180.369185,1,111,9,9,2.82
78194,9,36,15842.40403,15770.824656,1,106,8,8,1.81
78195,79,79,23893.802566,23874.054631,1,114,3,3,0.9
78196,74,74,37788.739135,38812.663463,2,105,14,14,4.3
78197,31,31,77763.026638,79657.481194,1,109,15,15,5
78198,54,53,139870.360101,142774.787224,1,105,15,15,5
78199,35,35,84040.883954,86783.95099,1,110,8,7,3.05
78200,66,66,12085.007878,12256.843015,2,117,6,6,2.23
78201,80,80,39490.273952,40553.758492,1,115,4,4,1.16
78202,5,43,32743.41619,36404.256592,1,116,8,8,1.81
78203,44,44,32466.325208,32410.590097,1,115,6,6,1.84
78205,10,30,10306.494469,10795.658012,1,118,6,6,0.84
78206,13,45,102077.720986,104556.441474,2,111,15,15,5
78207,41,41,23273.826875,23181.801958,1,109,2,2,0.78
78208,52,52,30236.043768,31186.682872,1,110,13,3,0.87
78209,13,41,14101.66324,14003.849709,1,116,15,15,5
78210,1,31,12111.458009,13402.785998,1,115,9,9,3.17
78211,34,34,73916.478359,76736.528946,2,110,15,15,5
78212,16,56,11802.62678,12051.404212,2,104,15,8,2.27
78213,38,59,22031.787593,23470.209419,2,108,15,15,4.16
78214,16,53,16921.62129,17225.813568,1,104,6,6,1.11
78216,62,60,23056.118135,24649.602377,1,117,4,4,0.98
78217,66,76,15686.238191,16864.735016,2,106,15,15,5
78218,80,80,22404.737503,23789.550195,2,113,6,6,1.59
78219,2,36,37152.347672,39183.922292,2,113,15,15,4.19
78220,30,64,22084.236073,22576.457353,1,110,15,15,5
78221,30,26,17858.302239,18789.310056,2,113,3,3,0.36
78222,15,30,14043.466614,14298.666549,1,111,8,8,1.81
78223,23,26,46430.172148,48498.897154,2,109,5,5,0.88
78224,10,42,12734.470806,12581.437622,2,112,14,14,3.4
78225,40,37,22922.210081,22813.360515,2,106,5,5,0.72
78226,12,39,68544.325184,71736.536292,1,113,3,2,0.36
78227,76,76,60930.567291,62034.547963,1,115,6,6,1.92
78228,0,47,6143.001417,6284.807577,1,109,6,6,0.79
78229,22,46,51877.119096,53738.651034,1,111,15,15,5
78230,16,38,15391.576713,15080.094411,2,111,10,10,2.33
78231,36,32,33656.752408,34185.610556,2,108,6,6,1.26
78232,8,26,10052.199593,10439.409796,2,115,6,6,1.52
78233,18,37,14749.739361,14733.923119,2,113,15,15,5
78234,15,44,22881.402127,22860.238597,2,107,7,7,0.88
78235,64,64,13666.527217,14853.066571,2,117,3,3,0.64
78236,47,47,98711.148578,101175.932876,1,110,15,15,5
78237,39,40,36284.650273,37048.546108,1,118,6,6,0.95
78239,47,47,25539.866619,25220.369555,2,114,15,15,5
78240,15,46,17591.104692,17235.110119,1,115,8,8,2.25
78241,3,37,7382.818653,7525.692319,1,114,6,6,0.91
78242,78,62,8286.847996,8711.032766,1,112,14,14,4.61
78243,4,35,10912.726036,11261.317896,1,110,7,7,1.27
78244,28,38,52865.672879,55256.061765,2,111,2,2,0.48
78245,72,74,17575.252747,19738.872003,2,104,15,15,5
78247,24,54,24701.498029,25452.720784,2,110,8,8,1.79
78248,12,35,16412.284736,16999.010973,1,107,6,6,1.16
78249,4,24,16169.558344,17479.748738,1,106,5,5,0.8
78250,8,51,17072.353248,17779.205488,2,107,7,7,1.05
78251,40,42,34700.135557,34563.733734,2,111,5,5,0.9
78252,18,37,13968.969014,14248.355763,2,113,4,4,0.57
78253,23,53,80032.443178,81897.724794,2,109,14,14,2.87
78254,4,33,13288.643531,13688.988955,2,114,5,5,0.55
78255,17,45,19383.554945,20072.64483,1,117,7,7,1.78
78256,28,27,34754.231984,34741.819385,2,105,8,8,1.89
78257,0,36,9117.58453,9061.527152,1,107,6,6,0.7
78258,6,30,19880.134147,20139.950514,2,107,4,4,0.65
78259,5,31,20469.756614,0,2,105,4,4,0.95
78260,6,21,11304.436442,11253.360578,2,105,3,3,0.64
78261,3,47,10537.947882,11370.073599,1,107,6,6,0.7
78262,80,80,14622.538888,15365.760336,2,104,3,3,0.94
78263,41,41,19070.810086,18980.249474,2,110,6,6,1.07
78264,5,27,42115.231331,45410.002574,1,115,3,3,0.61
78265,0,20,10706.587126,11018.465117,1,109,1,1,0.03
78266,11,28,14336.567719,14481.969628,1,106,10,10,2.22
78267,32,32,17342.906206,18026.136718,2,117,15,14,5
78268,57,57,16522.530397,18426.756337,2,104,5,5,1.89
78269,40,45,30379.613391,30260.194991,1,107,14,14,4.12
78270,55,55,19000.187408,19292.946314,1,107,15,15,5
78271,11,29,14611.415798,19799.742918,2,106,6,6,1.22
78273,7,38,18539.103543,20299.756074,1,115,6,6,1.12
78274,77,77,80549.006362,81566.685421,2,115,6,6,2.03
78275,24,24,49602.042426,51110.541339,1,109,5,5,1.02
78276,6,37,23456.368143,26190.600137,1,105,3,3,0.59
78277,80,80,58594.123256,64078.089755,2,112,5,5,1.8
78278,6,42,20833.448475,21268.233147,2,115,5,1,0
78279,14,34,14644.795266,15000.410122,2,105,4,4,0.54
78280,41,38,61709.346843,62098.72528,1,116,15,15,5
78281,6,44,5763.732899,5672.144556,2,118,4,4,0.63
78282,32,31,16870.916427,18602.335538,2,104,14,14,5
78283,12,55,23500.430267,23457.092112,1,113,4,4,0.72
78284,1,29,12613.228073,12795.341206,2,116,15,15,5
78285,7,27,12158.636568,12736.943035,2,106,4,4,0.64
78286,10,45,7313.27027,7462.954078,2,106,1,1,0.17
78287,44,46,31765.692798,31186.774417,1,107,6,6,1.27
78288,70,70,34581.588793,34895.479305,2,112,3,3,1.11
78289,77,73,8028.588139,8075.830834,2,117,3,3,0.64
78290,15,37,10247.317984,0,2,117,4,4,0.47
78291,38,38,23267.257633,25308.5948,2,108,6,6,1.22
78292,28,28,89703.177422,90857.596642,2,105,9,9,4.97
78293,8,20,9377.712866,0,2,113,3,3,0.38
78294,30,30,46797.935206,50437.535336,1,108,14,14,4.25
78295,12,33,18853.688439,18722.913379,2,111,3,3,0.36
78296,59,59,27928.155995,28428.833114,1,107,9,9,5
78297,65,65,16202.02994,16032.722298,1,109,6,6,1.64
78298,12,51,71227.884492,70720.236929,1,116,15,15,5
78299,38,57,21366.554228,23020.244213,1,114,3,3,0.51
78300,0,42,8063.917792,8405.419272,2,113,10,10,2.19
78301,75,75,51195.148771,50538.15176,1,110,6,6,1.93
78302,15,49,9737.73399,10031.77945,1,114,15,15,3.63
78303,3,33,16419.515173,17141.503406,1,109,3,3,0.49
78304,60,60,15594.512382,16350.712449,1,112,2,2,0.73
78305,43,43,73461.791386,84369.279503,2,116,10,10,3.28
78306,63,64,9038.850741,9297.000406,1,117,4,4,0.72
78307,23,23,73602.377382,77767.976711,2,115,7,7,2.02
78308,2,32,32461.382967,33217.004834,2,107,6,6,0.9
78309,36,36,33190.678689,32776.38422,2,112,7,7,1.25
78310,0,33,11146.689056,11068.058192,2,104,15,15,5
78312,47,47,37380.003581,37315.833132,2,108,15,15,5
78313,63,63,58203.453471,59586.594611,2,105,7,7,3.75
78314,4,27,11587.65408,12049.508485,1,108,8,4,0.64
78315,14,36,20088.552519,19999.207942,1,111,14,14,3.45
78316,16,43,14101.66324,15477.720055,1,116,9,9,2.55
78317,66,66,90352.414131,93637.952581,1,104,15,15,5
78319,80,80,17241.333422,17907.553696,2,105,5,5,1.71
78320,41,48,60281.585895,60661.955335,1,118,15,15,5
78321,63,63,13740.288749,13779.816205,1,112,9,9,3.87
78322,29,29,28301.211888,30007.553258,2,111,3,3,0.56
78323,55,54,18002.276431,19231.764836,1,118,5,5,0.96
78324,9,41,14801.887122,14735.009026,1,108,15,15,5
78325,4,25,12695.695854,13253.942727,2,118,6,6,0.68
78326,11,32,11772.046138,11899.225465,2,111,8,8,2.53
78327,39,39,106819.654572,109650.89718,1,105,15,15,4.9
78328,66,66,21239.874612,22251.60476,2,113,3,3,0.93
78329,22,30,92696.903731,92140.928422,2,105,8,4,1.29
78330,27,59,86267.19682,87265.399197,1,104,15,15,5
78331,7,55,25295.21158,26212.947806,2,106,15,15,5
78332,12,44,10120.921487,10190.016779,2,106,15,15,4.69
78333,6,40,12144.628329,12267.799522,2,114,5,5,0.67
78334,28,28,43864.060639,44604.579663,2,115,1,1,0.06
78335,27,54,34378.472565,35423.991782,1,111,4,4,0.65
78336,19,36,29554.616125,31573.49516,2,112,6,2,0.43
78337,73,73,76458.854396,79384.565536,1,113,4,4,1.48
78338,35,36,110808.601485,113603.842173,1,106,15,15,5
78339,8,44,10669.767026,11269.953115,1,107,15,15,5
78340,14,55,23022.757956,23566.089798,1,113,1,1,0.02
78342,40,41,61709.346843,62098.72528,1,116,15,15,4.88
78343,3,27,11521.30964,11868.410801,1,116,7,7,1.27
78344,0,18,13454.209391,13997.46166,1,113,2,2,0.46
78345,19,41,9831.770326,9670.784018,2,106,8,8,1.25
78346,32,32,37665.25833,38458.21992,1,114,7,7,1.27
78347,7,31,15031.447129,15227.8953,1,112,4,4,0.4
78348,11,40,8965.6736,9141.747227,1,116,7,7,1.31
78349,33,31,108079.124841,114552.886093,1,115,14,14,3.82
78350,43,34,30922.746066,31389.378331,1,109,14,8,4.18
78351,23,23,33971.242901,34783.543691,2,114,3,3,1.11
78352,25,22,17435.703011,19078.02219,1,118,9,6,2.26
78353,11,41,44535.638368,45970.781457,2,107,5,5,0.91
78354,44,63,24924.41094,25081.918112,2,110,4,4,1.24
78355,34,36,46074.271128,48026.652718,1,109,15,15,4.53
78356,45,47,17112.602444,17820.179025,2,104,15,15,4.19
78357,9,40,8029.959986,9199.053887,1,117,15,15,5
78358,9,75,7322.59681,7840.908588,1,118,7,7,1.43
78359,35,71,19934.390257,20579.117971,1,106,15,15,3.17
78360,38,38,22568.629344,22410.187617,1,104,8,8,1.29
78361,4,36,15675.810987,16436.24642,2,106,6,6,1.34
78362,52,52,95058.461447,95743.056368,2,105,15,15,4.86
78363,0,26,7931.086119,8039.1878,2,108,9,9,1.88
78364,18,18,8098.694589,8335.812244,1,117,13,1,0
78365,9,38,12007.962356,12129.747478,1,108,15,15,3.63
78366,0,26,14146.11527,14770.499653,1,115,7,7,1.56
78367,30,30,15740.694553,16683.536185,2,116,6,6,0.93
78368,52,52,114727.787393,123333.520728,2,105,8,8,4.28
78369,23,21,27266.731055,27805.125547,2,107,5,5,1.53
78371,30,30,19092.79161,19887.578849,1,112,15,15,5
78373,12,42,12443.701173,13657.972107,2,114,7,7,1.97
78374,49,49,25259.504901,25397.468925,2,108,2,2,0.32
78375,44,44,27494.677312,27142.06289,1,111,8,8,1.14
78376,65,71,15333.439922,15467.691749,1,114,9,9,3.07
78377,62,62,88111.560425,87383.563964,2,113,7,7,2.23
78379,47,45,91249.402337,90973.1748,2,113,7,7,1.92
